name,time,CO2Concentration,Co2Concentration,deviceId,distance,environmentHumidity,environmentPressure,environmentTemperature,internalTemperature,nonContactWaterLevel,potentialOfHydrogen,totalDissolvedSolids,totalOrganicCompounds,waterFlow,waterTemperature
data_yaku,1630186751768000000,,-1,ESP32_473938,22,42.046,88614.469,34.45,50,0,6.044,1379.98,-1,0,22.625
data_yaku,1630186781667000000,,-1,ESP32_473938,22,42.056,88614.797,34.44,50,0,6.044,1379.98,-1,0,22.625
data_yaku,1630186811567000000,,-1,ESP32_473938,22,42.036,88610.664,34.45,50,0,6.044,1379.98,-1,0,22.625
data_yaku,1630186841468000000,,-1,ESP32_473938,22,42.036,88617.281,34.46,50,0,6.069,1379.98,-1,0,22.625
data_yaku,1630186871388000000,,-1,ESP32_473938,22,42.046,88614.828,34.45,53.333,0,6.018,1379.98,-1,0,22.688
data_yaku,1630186901267000000,,-1,ESP32_473938,22,42.076,88609.953,34.44,53.333,0,6.018,1379.98,-1,0,22.625
data_yaku,1630186931168000000,,-1,ESP32_473938,22,42.076,88611.336,34.44,50,0,6.069,1379.98,-1,0,22.625
data_yaku,1630186961068000000,,-1,ESP32_473938,22,42.064,88605.766,34.44,53.333,0,6.018,1379.98,-1,0,22.625
data_yaku,1630186990967000000,,-1,ESP32_473938,22,42.055,88607.484,34.43,50,0,6.069,1379.98,-1,0,22.625
data_yaku,1630187021528000000,,-1,ESP32_473938,22,42.044,88605.734,34.43,53.333,0,6.018,1379.98,-1,0,22.625
data_yaku,1630187051380000000,,-1,ESP32_473938,22,42.033,88609.18,34.43,50,0,6.069,1379.98,-1,0,22.625
data_yaku,1630187081287000000,,-1,ESP32_473938,22,42.022,88605,34.42,50,0,6.044,1379.98,-1,0,22.625
data_yaku,1630187111247000000,,-1,ESP32_473938,22,42.033,88607.414,34.41,53.333,0,6.018,1379.98,-1,0,22.562
data_yaku,1630187141088000000,,-1,ESP32_473938,22,42.053,88609.469,34.41,50,0,6.044,1379.98,-1,0,22.625
data_yaku,1630187170987000000,,-1,ESP32_473938,22,42.073,88608.766,34.41,53.333,0,6.018,1379.98,-1,0,22.625
data_yaku,1630187201888000000,,-1,ESP32_473938,22,42.072,88612.211,34.4,53.333,0,6.044,1379.98,-1,0,22.625
data_yaku,1630187231867000000,,-1,ESP32_473938,22,42.083,88613.57,34.4,53.333,0,6.018,1379.98,-1,0,22.625
data_yaku,1630187261768000000,,-1,ESP32_473938,22,42.103,88609.75,34.39,53.333,0,6.018,1379.98,-1,0,22.625
data_yaku,1630187291628000000,,-1,ESP32_473938,22,42.102,88607.289,34.38,50,0,6.044,1379.98,-1,0,22.625
data_yaku,1630187321528000000,,-1,ESP32_473938,22,42.122,88608.672,34.38,53.333,0,6.044,1379.98,-1,0,22.625
data_yaku,1630187351427000000,,-1,ESP32_473938,22,42.122,88607.289,34.38,48.889,0,6.018,1379.98,-1,0,22.625
data_yaku,1630187381328000000,,-1,ESP32_473938,22,42.131,88611.391,34.37,50,0,6.044,1379.98,-1,0,22.625
data_yaku,1630187411207000000,,-1,ESP32_473938,22,42.142,88609.672,34.37,50,0,6.069,1379.98,-1,0,22.625
data_yaku,1630187441107000000,,-1,ESP32_473938,22,42.141,88605.828,34.36,53.333,0,6.018,1379.98,-1,0,22.625
data_yaku,1630187471028000000,,-1,ESP32_473938,22,42.151,88605.469,34.36,50,0,6.044,1379.98,-1,0,22.625
data_yaku,1630187500928000000,,-1,ESP32_473938,22,42.151,88606.188,34.37,53.333,0,6.018,1379.98,-1,0,22.625
data_yaku,1630187531881000000,,-1,ESP32_473938,22,42.171,88605.422,34.35,49.444,0,6.044,1379.98,-1,0,22.688
data_yaku,1630187561747000000,,-1,ESP32_473938,22,42.171,88605.75,34.35,50,0,6.069,1379.98,-1,0,22.625
data_yaku,1630187590960000000,,-1,ESP32_473938,22,42.17,88607.805,34.34,53.333,0,6.018,1379.98,-1,0,22.688
data_yaku,1630187621827000000,,-1,ESP32_473938,22,42.158,88602.93,34.33,53.333,0,6.044,1379.98,-1,0,22.688
data_yaku,1630187651668000000,,-1,ESP32_473938,22,42.158,88600.852,34.33,53.333,0,6.018,1379.98,-1,0,22.625
data_yaku,1630187681607000000,,-1,ESP32_473938,22,42.169,88603.266,34.33,53.333,0,6.018,1379.98,-1,0,22.688
data_yaku,1630187711508000000,,-1,ESP32_473938,22,42.169,88600.156,34.33,53.333,0,6.018,1379.98,-1,0,22.688
data_yaku,1630187741468000000,,-1,ESP32_473938,22,42.189,88603.594,34.32,53.333,0,6.018,1379.98,-1,0,22.688
data_yaku,1630187771359000000,,-1,ESP32_473938,22,42.2,88605.312,34.33,50,0,6.044,1379.98,-1,0,22.625
data_yaku,1630187801267000000,,-1,ESP32_473938,22,42.229,88602.859,34.31,53.333,0,6.018,1379.98,-1,0,22.625
data_yaku,1630187831167000000,,-1,ESP32_473938,22,42.198,88605.578,34.3,50,0,6.069,1379.98,-1,0,22.625
data_yaku,1630187861067000000,,-1,ESP32_473938,22,42.239,88603.859,34.3,50,0,6.044,1379.98,-1,0,22.688
data_yaku,1630187890967000000,,-1,ESP32_473938,22,42.228,88606.961,34.3,53.333,0,6.018,1379.98,-1,0,22.625
data_yaku,1630187921887000000,,-1,ESP32_473938,22,42.196,88603.453,34.29,49.444,0,6.018,1379.98,-1,0,22.688
data_yaku,1630187951787000000,,-1,ESP32_473938,22,42.186,88602.367,34.28,50,0,6.044,1379.98,-1,0,22.688
data_yaku,1630187981707000000,,-1,ESP32_473938,22,42.184,88599.938,34.27,53.333,0,6.018,1379.98,-1,0,22.688
data_yaku,1630188011708000000,,-1,ESP32_473938,22,42.203,88599.531,34.26,53.333,0,6.018,1379.98,-1,0,22.688
data_yaku,1630188041607000000,,-1,ESP32_473938,22,42.203,88600.219,34.26,49.444,0,6.069,1379.98,-1,0,22.688
data_yaku,1630188071508000000,,-1,ESP32_473938,22,42.202,88595.016,34.25,50,0,6.044,1379.98,-1,0,22.688
data_yaku,1630188101387000000,,-1,ESP32_473938,22,42.181,88595.297,34.24,53.333,0,6.018,1379.98,-1,0,22.688
data_yaku,1630188131292000000,,-1,ESP32_473938,22,42.181,88595.266,34.23,49.444,0,6.069,1379.98,-1,0,22.625
data_yaku,1630188161199000000,,-1,ESP32_473938,22,42.18,88596.266,34.22,50,0,6.044,1379.98,-1,0,22.625
data_yaku,1630188191105000000,,-1,ESP32_473938,22,42.179,88595.219,34.22,53.333,0,6.018,1379.98,-1,0,22.688
data_yaku,1630188221007000000,,-1,ESP32_473938,22,42.179,88597.625,34.22,53.333,0,6.018,1379.98,-1,0,22.688
data_yaku,1630188250948000000,,-1,ESP32_473938,22,42.148,88599.688,34.21,53.333,0,6.018,1379.98,-1,0,22.688
data_yaku,1630188281787000000,,-1,ESP32_473938,22,42.146,88595.477,34.2,53.333,0,6.018,1379.98,-1,0,22.688
data_yaku,1630188311787000000,,-1,ESP32_473938,22,42.146,88599.25,34.19,53.333,0,6.018,1379.98,-1,0,22.688
data_yaku,1630188341618000000,,-1,ESP32_473938,22,42.115,88598.219,34.19,53.333,0,6.018,1379.98,-1,0,22.688
data_yaku,1630188371579000000,,-1,ESP32_473938,22,42.095,88602.016,34.19,53.333,0,6.018,1379.98,-1,0,22.688
data_yaku,1630188401487000000,,-1,ESP32_473938,22,42.113,88596.781,34.18,53.333,0,6.018,1379.98,-1,0,22.688
data_yaku,1630188431317000000,,-1,ESP32_473938,22,42.123,88592.578,34.17,49.444,0,6.044,1379.98,-1,0,22.688
data_yaku,1630188461219000000,,-1,ESP32_473938,22,42.102,88594.969,34.16,50,0,6.069,1379.98,-1,0,22.625
data_yaku,1630188491119000000,,-1,ESP32_473938,22,42.152,88594.578,34.15,50,0,6.069,1379.98,-1,0,22.625
data_yaku,1630188521047000000,,-1,ESP32_473938,22,42.162,88591.453,34.14,49.444,0,6.044,1379.98,-1,0,22.688
data_yaku,1630188550947000000,,-1,ESP32_473938,22,42.172,88597.688,34.14,50,0,6.044,1379.98,-1,0,22.688
data_yaku,1630188581907000000,,-1,ESP32_473938,22,42.193,88590.734,34.14,49.444,0,6.018,1379.98,-1,0,22.688
data_yaku,1630188612028000000,,-1,ESP32_473938,22,42.203,88594.203,34.13,50,0,6.018,1379.98,-1,0,22.688
data_yaku,1630188641846000000,,-1,ESP32_473938,22,42.222,88592.766,34.12,49.444,0,6.069,1379.98,-1,0,22.688
data_yaku,1630188671762000000,,-1,ESP32_473938,22,42.232,88594.844,34.12,53.333,0,6.018,1379.98,-1,0,22.688
data_yaku,1630188701659000000,,-1,ESP32_473938,22,42.242,88598.297,34.12,50,0,6.044,1379.98,-1,0,22.688
data_yaku,1630188731559000000,,-1,ESP32_473938,22,42.264,88597.938,34.12,50,0,6.044,1379.98,-1,0,22.688
data_yaku,1630188761467000000,,-1,ESP32_473938,22,42.264,88595.531,34.12,50,0,6.044,1379.98,-1,0,22.688
data_yaku,1630188791359000000,,-1,ESP32_473938,22,42.264,88594.812,34.12,50,0,6.069,1379.98,-1,0,22.75
data_yaku,1630188821267000000,,-1,ESP32_473938,22,42.251,88596.508,34.11,53.333,0,6.018,1379.98,-1,0,22.688
data_yaku,1630188851169000000,,-1,ESP32_473938,22,42.251,88591.656,34.11,50,0,6.044,1379.98,-1,0,22.688
data_yaku,1630188881227000000,,-1,ESP32_473938,22,42.271,88593.328,34.09,53.333,0,6.018,1379.98,-1,0,22.688
data_yaku,1630188911087000000,,-1,ESP32_473938,22,42.28,88594.352,34.09,53.333,0,6.018,1379.98,-1,0,22.688
data_yaku,1630188940987000000,,-1,ESP32_473938,22,42.301,88593.992,34.08,49.444,0,6.044,1379.98,-1,0,22.688
data_yaku,1630188972058000000,,-1,ESP32_473938,22,42.321,88598.453,34.08,49.444,0,6.018,1379.98,-1,0,22.688
data_yaku,1630189001907000000,,-1,ESP32_473938,22,42.352,88593.922,34.07,49.444,0,6.044,1379.98,-1,0,22.688
data_yaku,1630189031867000000,,-1,ESP32_473938,22,42.352,88594.969,34.07,53.333,0,5.993,1379.98,-1,0,22.688
data_yaku,1630189061699000000,,-1,ESP32_473938,22,42.372,88594.969,34.07,49.444,0,6.018,1379.98,-1,0,22.688
data_yaku,1630189091867000000,,-1,ESP32_473938,22,42.392,88594.227,34.06,53.333,0,6.018,1379.98,-1,0,22.688
data_yaku,1630189121759000000,,-1,ESP32_473938,22,42.412,88598.023,34.05,53.333,0,6.018,1379.98,-1,0,22.688
data_yaku,1630189151600000000,,-1,ESP32_473938,22,42.431,88592.43,34.04,50,0,6.069,1379.98,-1,0,22.688
data_yaku,1630189181507000000,,-1,ESP32_473938,22,42.451,88594.516,34.04,50,0,6.044,1379.98,-1,0,22.75
data_yaku,1630189211408000000,,-1,ESP32_473938,22,42.462,88591.016,34.03,53.333,0,6.018,1379.98,-1,0,22.688
data_yaku,1630189241327000000,,-1,ESP32_473938,22,42.481,88595.43,34.02,50,0,6.044,1379.98,-1,0,22.75
data_yaku,1630189271207000000,,-1,ESP32_473938,22,42.49,88590.562,34.01,53.333,0,6.018,1379.98,-1,0,22.75
data_yaku,1630189301107000000,,-1,ESP32_473938,22,42.531,88595.352,34,50,0,6.069,1379.98,-1,0,22.75
data_yaku,1630189331067000000,,-1,ESP32_473938,22,42.53,88593.609,33.99,53.333,0,6.018,1379.98,-1,0,22.75
data_yaku,1630189362007000000,,-1,ESP32_473938,22,42.53,88587.352,33.99,49.444,0,6.018,1379.98,-1,0,22.75
data_yaku,1630189391840000000,,-1,ESP32_473938,22,42.529,88582.484,33.98,49.444,0,6.069,1379.98,-1,0,22.812
data_yaku,1630189421747000000,,-1,ESP32_473938,22,42.549,88579.656,33.97,49.444,0,6.069,1379.98,-1,0,22.75
data_yaku,1630189451647000000,,-1,ESP32_473938,22,42.567,88592.07,33.96,50,0,6.044,1379.98,-1,0,22.75
data_yaku,1630189481547000000,,-1,ESP32_473938,22,42.567,88594.844,33.96,53.333,0,6.018,1379.98,-1,0,22.75
data_yaku,1630189511451000000,,-1,ESP32_473938,22,42.567,88595.148,33.95,50,0,6.069,1379.98,-1,0,22.75
data_yaku,1630189541407000000,,-1,ESP32_473938,22,42.587,88595.484,33.94,53.333,0,6.018,1379.98,-1,0,22.75
data_yaku,1630189571247000000,,-1,ESP32_473938,22,42.598,88591.656,33.94,49.444,0,6.044,1379.98,-1,0,22.688
data_yaku,1630189601155000000,,-1,ESP32_473938,22,42.628,88595.789,33.93,50,0,6.044,1379.98,-1,0,22.75
data_yaku,1630189631107000000,,-1,ESP32_473938,22,42.638,88593.711,33.93,53.333,0,6.018,1379.98,-1,0,22.75
data_yaku,1630189660966000000,,-1,ESP32_473938,22,42.658,88593.328,33.93,50,0,6.044,1379.98,-1,0,22.75
data_yaku,1630189691927000000,,-1,ESP32_473938,22,42.679,88594.711,33.92,53.333,0,6.044,1379.98,-1,0,22.75
data_yaku,1630189721767000000,,-1,ESP32_473938,22,42.667,88589.094,33.91,53.333,0,6.018,1379.98,-1,0,22.75
data_yaku,1630189751667000000,,-1,ESP32_473938,22,42.655,88597.047,33.9,53.333,0,6.018,1379.98,-1,0,22.75
data_yaku,1630189781587000000,,-1,ESP32_473938,22,42.676,88595.273,33.89,53.333,0,6.018,1379.98,-1,0,22.812
data_yaku,1630189811479000000,,-1,ESP32_473938,22,42.675,88591.062,33.88,50,0,6.069,1379.98,-1,0,22.75
data_yaku,1630189841387000000,,-1,ESP32_473938,22,42.695,88594.859,33.88,53.333,0,6.018,1379.98,-1,0,22.75
data_yaku,1630189871286000000,,-1,ESP32_473938,22,42.724,88596.195,33.86,50,0,6.044,1379.98,-1,0,22.75
data_yaku,1630189901186000000,,-1,ESP32_473938,22,42.743,88597.141,33.84,49.444,0,6.044,1379.98,-1,0,22.75
data_yaku,1630189931082000000,,-1,ESP32_473938,22,42.752,88597.812,33.83,49.444,0,6.069,1379.98,-1,0,22.75
data_yaku,1630189961007000000,,-1,ESP32_473938,22,42.742,88600.219,33.83,49.444,0,6.044,1379.98,-1,0,22.75
data_yaku,1630189992067000000,,-1,ESP32_473938,22,42.741,88599.109,33.82,53.333,0,6.044,1379.98,-1,0,22.75
data_yaku,1630190021907000000,,-1,ESP32_473938,22,42.762,88593.906,33.81,49.444,0,6.044,1379.98,-1,0,22.75
data_yaku,1630190051828000000,,-1,ESP32_473938,22,42.78,88593.172,33.8,49.444,0,6.044,1379.98,-1,0,22.75
data_yaku,1630190081707000000,,-1,ESP32_473938,22,42.81,88594.5,33.78,53.333,0,6.044,1379.98,-1,0,22.75
data_yaku,1630190111607000000,,-1,ESP32_473938,22,42.9,88591.984,33.77,49.444,0,6.069,1379.98,-1,0,22.75
data_yaku,1630190141568000000,,-1,ESP32_473938,22,42.849,88585.734,33.76,53.333,0,6.018,1379.98,-1,0,22.75
data_yaku,1630190171399000000,,-1,ESP32_473938,22,42.857,88588.781,33.74,49.444,0,6.069,1379.98,-1,0,22.812
data_yaku,1630190201327000000,,-1,ESP32_473938,22,42.867,88587.375,33.73,50,0,6.069,1379.98,-1,0,22.75
data_yaku,1630190231367000000,,-1,ESP32_473938,22,42.866,88587.672,33.73,49.444,0,6.018,1379.98,-1,0,22.75
data_yaku,1630190261287000000,,-1,ESP32_473938,22,42.875,88589.008,33.72,53.333,0,6.018,1379.98,-1,0,22.75
data_yaku,1630190291327000000,,-1,ESP32_473938,22,42.884,88583.055,33.7,49.444,0,6.069,1379.98,-1,0,22.812
data_yaku,1630190321227000000,,-1,ESP32_473938,22,42.895,88584.078,33.69,53.333,0,6.044,1379.98,-1,0,22.812
data_yaku,1630190351148000000,,-1,ESP32_473938,22,42.943,88579.469,33.67,49.444,0,6.069,1379.98,-1,0,22.812
data_yaku,1630190381087000000,,-1,ESP32_473938,22,42.974,88579.828,33.67,53.333,0,6.018,1379.98,-1,0,22.812
data_yaku,1630190411023000000,,-1,ESP32_473938,22,42.982,88584.617,33.66,53.333,0,6.018,1379.98,-1,0,22.812
data_yaku,1630190440988000000,,-1,ESP32_473938,22,42.993,88584.922,33.65,53.333,0,6.018,1379.98,-1,0,22.75
data_yaku,1630190472007000000,,-1,ESP32_473938,22,43.012,88580.688,33.63,53.333,0,6.044,1379.98,-1,0,22.75
data_yaku,1630190501867000000,,-1,ESP32_473938,22,43.031,88585.172,33.62,53.333,0,6.018,1379.98,-1,0,22.75
data_yaku,1630190531762000000,,-1,ESP32_473938,22,43.062,88581.664,33.61,49.444,0,6.044,1379.98,-1,0,22.812
data_yaku,1630190561667000000,,-1,ESP32_473938,22,43.071,88583,33.6,49.444,0,6.044,1379.98,-1,0,22.812
data_yaku,1630190591587000000,,-1,ESP32_473938,22,43.059,88586.406,33.58,53.333,0,6.018,1379.98,-1,0,22.812
data_yaku,1630190621487000000,,-1,ESP32_473938,22,43.058,88582.891,33.57,49.444,0,6.069,1379.98,-1,0,22.812
data_yaku,1630190651363000000,,-1,ESP32_473938,22,43.058,88583.891,33.56,49.444,0,6.044,1379.98,-1,0,22.812
data_yaku,1630190681366000000,,-1,ESP32_473938,22,43.087,88584.859,33.54,53.333,0,6.018,1379.98,-1,0,22.75
data_yaku,1630190711263000000,,-1,ESP32_473938,22,43.105,88580.297,33.53,49.444,0,6.069,1379.98,-1,0,22.812
data_yaku,1630190741163000000,,-1,ESP32_473938,22,43.114,88584.727,33.52,49.444,0,6.044,1379.98,-1,0,22.812
data_yaku,1630190771069000000,,-1,ESP32_473938,22,43.135,88585.062,33.52,53.333,0,6.018,1379.98,-1,0,22.812
data_yaku,1630190806038000000,,-1,ESP32_473938,22,43.125,88585.391,33.51,53.333,0,6.018,1379.98,-1,0,22.812
data_yaku,1630190808908000000,,-1,ESP32_473938,22,43.125,88583.312,33.51,53.333,0,6.018,1379.98,-1,0,22.812
data_yaku,1630190839027000000,,-1,ESP32_473938,22,43.104,88583.344,33.52,53.333,0,6.018,1379.98,-1,0,22.812
data_yaku,1630190868867000000,,-1,ESP32_473938,22,43.094,88580.906,33.52,53.333,0,6.018,1379.98,-1,0,22.812
data_yaku,1630190898747000000,,-1,ESP32_473938,22,43.112,88582.547,33.49,49.444,0,6.044,1379.98,-1,0,22.812
data_yaku,1630190928647000000,,-1,ESP32_473938,22,43.122,88581.438,33.48,49.444,0,6.044,1379.98,-1,0,22.812
data_yaku,1630190958567000000,,-1,ESP32_473938,22,43.141,88582.766,33.47,49.444,0,6.044,1379.98,-1,0,22.812
data_yaku,1630190988487000000,,-1,ESP32_473938,22,43.16,88585.148,33.45,49.444,0,6.044,1379.98,-1,0,22.812
data_yaku,1630191019439000000,,-1,ESP32_473938,22,43.18,88583.359,33.44,49.444,0,6.018,1379.98,-1,0,22.812
data_yaku,1630191049308000000,,-1,ESP32_473938,22,43.198,88581.891,33.42,49.444,0,6.018,1379.98,-1,0,22.812
data_yaku,1630191079207000000,,-1,ESP32_473938,22,43.208,88578.047,33.41,53.333,0,6.018,1379.98,-1,0,22.812
data_yaku,1630191109289000000,,-1,ESP32_473938,22,43.229,88578.375,33.41,53.333,0,6.018,1379.98,-1,0,22.812
data_yaku,1630191139366000000,,-1,ESP32_473938,22,43.228,88582.5,33.4,53.333,0,6.018,1379.98,-1,0,22.812
data_yaku,1630191169227000000,,-1,ESP32_473938,22,43.216,88576.609,33.4,49.444,0,6.018,1379.98,-1,0,22.812
data_yaku,1630191199107000000,,-1,ESP32_473938,22,43.216,88575.195,33.39,49.444,0,6.069,1379.98,-1,0,22.812
data_yaku,1630191229007000000,,-1,ESP32_473938,22,43.226,88577.938,33.38,53.333,0,5.993,1379.98,-1,0,22.812
data_yaku,1630191258927000000,,-1,ESP32_473938,22,43.254,88579.219,33.36,49.444,0,6.018,1379.98,-1,0,22.812
data_yaku,1630191288807000000,,-1,ESP32_473938,22,43.263,88578.109,33.35,49.444,0,6.018,1379.98,-1,0,22.812
data_yaku,1630191318700000000,,-1,ESP32_473938,22,43.272,88575.617,33.33,48.889,0,6.069,1379.98,-1,0,22.812
data_yaku,1630191348599000000,,-1,ESP32_473938,22,43.281,88577.336,33.33,49.444,0,6.044,1379.98,-1,0,22.812
data_yaku,1630191378528000000,,-1,ESP32_473938,22,43.281,88575.922,33.32,49.444,0,6.044,1379.98,-1,0,22.812
data_yaku,1630191408567000000,,-1,ESP32_473938,22,43.301,88574.484,33.31,53.333,0,6.018,1379.98,-1,0,22.812
data_yaku,1630191438427000000,,-1,ESP32_473938,22,43.33,88569.594,33.29,49.444,0,6.044,1379.98,-1,0,22.812
data_yaku,1630191469407000000,,-1,ESP32_473938,22,43.34,88574.375,33.28,53.333,0,6.069,1379.98,-1,0,22.812
data_yaku,1630191499247000000,,-1,ESP32_473938,22,43.349,88575.375,33.27,48.889,0,6.044,1379.98,-1,0,22.812
data_yaku,1630191529126000000,,-1,ESP32_473938,22,43.349,88571.562,33.27,53.333,0,5.993,1379.98,-1,0,22.812
data_yaku,1630191559048000000,,-1,ESP32_473938,22,43.348,88570.117,33.25,53.333,0,6.018,1379.98,-1,0,22.812
data_yaku,1630191588987000000,,-1,ESP32_473938,22,43.366,88572.828,33.24,53.333,0,6.018,1379.98,-1,0,22.812
data_yaku,1630191618847000000,,-1,ESP32_473938,22,43.386,88571.727,33.23,49.444,0,6.044,1379.98,-1,0,22.812
data_yaku,1630191648908000000,,-1,ESP32_473938,22,43.417,88572.062,33.22,53.333,0,6.018,1379.98,-1,0,22.812
data_yaku,1630191678747000000,,-1,ESP32_473938,22,43.426,88570.984,33.21,49.444,0,6.044,1379.98,-1,0,22.812
data_yaku,1630191708647000000,,-1,ESP32_473938,21,43.444,88571.953,33.2,53.333,0,6.018,1379.98,-1,0,22.875
data_yaku,1630191738548000000,,-1,ESP32_473938,22,43.435,88573.328,33.19,53.333,0,6.018,1379.98,-1,0,22.812
data_yaku,1630191768448000000,,-1,ESP32_473938,22,43.443,88570.516,33.18,48.889,0,6.069,1379.98,-1,0,22.812
data_yaku,1630191799427000000,,-1,ESP32_473938,22,43.442,88567.719,33.18,48.889,0,6.018,1379.98,-1,0,22.875
data_yaku,1630191829287000000,,-1,ESP32_473938,22,43.462,88567.656,33.16,53.333,0,6.018,1379.98,-1,0,22.812
data_yaku,1630191859168000000,,-1,ESP32_473938,22,43.473,88569.375,33.16,49.444,0,6.018,1379.98,-1,0,22.875
data_yaku,1630191889087000000,,-1,ESP32_473938,22,43.481,88568.992,33.15,53.333,0,6.018,1379.98,-1,0,22.812
data_yaku,1630191919027000000,,-1,ESP32_473938,22,43.48,88568.938,33.14,53.333,0,6.018,1379.98,-1,0,22.812
data_yaku,1630191948894000000,,-1,ESP32_473938,22,43.491,88566.141,33.13,49.444,0,6.018,1379.98,-1,0,22.875
data_yaku,1630191978808000000,,-1,ESP32_473938,22,43.499,88569.938,33.13,49.444,0,6.044,1379.98,-1,0,22.875
data_yaku,1630192008687000000,,-1,ESP32_473938,22,43.51,88568.859,33.12,49.444,0,6.044,1379.98,-1,0,22.875
data_yaku,1630192038578000000,,-1,ESP32_473938,22,43.509,88570.188,33.11,49.444,0,6.044,1379.98,-1,0,22.875
data_yaku,1630192068539000000,,-1,ESP32_473938,22,43.508,88575,33.1,53.333,0,6.018,1379.98,-1,0,22.875
data_yaku,1630192099567000000,,-1,ESP32_473938,22,43.516,88566.977,33.08,48.889,0,6.018,1379.98,-1,0,22.875
data_yaku,1630192128399000000,,-1,ESP32_473938,22,43.524,88572.422,33.07,53.333,0,6.018,1379.98,-1,0,22.875
data_yaku,1630192159287000000,,-1,ESP32_473938,22,43.534,88566.172,33.06,53.333,0,6.044,1379.98,-1,0,22.875
data_yaku,1630192189212000000,,-1,ESP32_473938,22,43.564,88567.5,33.05,49.444,0,6.044,1379.98,-1,0,22.812
data_yaku,1630192219163000000,,-1,ESP32_473938,22,43.563,88565.734,33.04,53.333,0,6.018,1379.98,-1,0,22.875
data_yaku,1630192249067000000,,-1,ESP32_473938,22,43.595,88570.578,33.03,53.333,0,6.018,1379.98,-1,0,22.875
data_yaku,1630192278964000000,,-1,ESP32_473938,22,43.624,88562.547,33.02,49.444,0,6.069,1379.98,-1,0,22.875
data_yaku,1630192308879000000,,-1,ESP32_473938,22,43.653,88565.594,33.01,53.333,0,6.018,1379.98,-1,0,22.875
data_yaku,1630192338767000000,,-1,ESP32_473938,22,43.674,88565.898,33,53.333,0,6.018,1379.98,-1,0,22.875
data_yaku,1630192368627000000,,-1,ESP32_473938,22,43.703,88566.172,32.98,49.444,0,6.044,1379.98,-1,0,22.875
data_yaku,1630192398527000000,,-1,ESP32_473938,22,43.703,88567.562,32.98,53.333,0,5.993,1379.98,-1,0,22.875
data_yaku,1630192428427000000,,-1,ESP32_473938,22,43.711,88567.141,32.97,53.333,0,5.967,1379.98,-1,0,22.875
data_yaku,1630192459319000000,,-1,ESP32_473938,22,43.712,88570.297,32.98,53.333,0,6.044,1379.98,-1,0,22.875
data_yaku,1630192489298000000,,-1,ESP32_473938,22,43.691,88567.531,32.98,53.333,0,6.018,1379.98,-1,0,22.875
data_yaku,1630192519200000000,,-1,ESP32_473938,22,43.69,88568.883,32.97,53.333,0,6.018,1379.98,-1,0,22.875
data_yaku,1630192549039000000,,-1,ESP32_473938,22,43.71,88569.516,32.96,49.444,0,6.044,1379.98,-1,0,22.875
data_yaku,1630192578960000000,,-1,ESP32_473938,22,43.721,88568.078,32.95,53.333,0,6.018,1379.98,-1,0,22.875
data_yaku,1630192608844000000,,-1,ESP32_473938,22,43.729,88566.344,32.94,53.333,0,6.018,1379.98,-1,0,22.875
data_yaku,1630192638807000000,,-1,ESP32_473938,22,43.749,88568.391,32.93,53.333,0,5.993,1379.98,-1,0,22.938
data_yaku,1630192673818000000,,-1,ESP32_473938,22,43.747,88561.719,32.92,53.333,0,6.018,1379.98,-1,0,22.875
data_yaku,1630192676686000000,,-1,ESP32_473938,22,43.768,88568.305,32.91,49.444,0,6.044,1379.98,-1,0,22.875
data_yaku,1630192707007000000,,-1,ESP32_473938,22,43.787,88567.195,32.9,53.333,0,5.993,1379.98,-1,0,22.875
data_yaku,1630192736847000000,,-1,ESP32_473938,22,43.817,88564.406,32.89,49.444,0,6.018,1379.98,-1,0,22.875
data_yaku,1630192766967000000,,-1,ESP32_473938,22,43.837,88567.086,32.88,53.333,0,6.018,1379.98,-1,0,22.875
data_yaku,1630192796887000000,,-1,ESP32_473938,22,43.756,88563.352,32.89,53.333,0,6.018,1379.98,-1,0,22.875
data_yaku,1630192832139000000,,-1,ESP32_473938,22,43.704,88562.656,32.89,53.333,0,6.018,1379.98,-1,0,22.875
data_yaku,1630192834979000000,,-1,ESP32_473938,22,43.704,88563.375,32.9,49.444,0,6.069,1379.98,-1,0,22.875
data_yaku,1630192865099000000,,-1,ESP32_473938,22,43.653,88560.281,32.9,53.333,0,5.993,1379.98,-1,0,22.875
data_yaku,1630192894968000000,,-1,ESP32_473938,22,43.673,88563.711,32.89,53.333,0,6.069,1379.98,-1,0,22.875
data_yaku,1630192924870000000,,-1,ESP32_473938,22,43.611,88558.875,32.9,53.333,0,6.018,1379.98,-1,0,22.875
data_yaku,1630192954759000000,,-1,ESP32_473938,22,43.631,88563.266,32.87,48.889,0,6.044,1379.98,-1,0,22.938
data_yaku,1630192984667000000,,-1,ESP32_473938,22,43.669,88562.133,32.85,53.333,0,5.993,1379.98,-1,0,22.875
data_yaku,1630193015567000000,,-1,ESP32_473938,22,43.707,88556.492,32.82,48.889,0,6.044,1379.98,-1,0,22.875
data_yaku,1630193046487000000,,-1,ESP32_473938,22,43.687,88562.688,32.82,53.333,0,6.044,1379.98,-1,0,22.875
data_yaku,1630193076468000000,,-1,ESP32_473938,22,43.695,88559.141,32.8,53.333,0,6.018,1379.98,-1,0,22.875
data_yaku,1630193106330000000,,-1,ESP32_473938,22,43.733,88559.031,32.77,53.333,0,6.018,1379.98,-1,0,22.938
